accX1_avg,accY1_avg,accZ1_avg,mgX1_avg,mgY1_avg,mgZ1_avg,accX2_avg,accY2_avg,accZ2_avg,mgX2_avg,mgY2_avg,mgZ2_avg,accX3_avg,accY3_avg,accZ3_avg,mgX3_avg,mgY3_avg,mgZ3_avg,accX1_stdev,accY1_stdev,accZ1_stdev,mgX1_stdev,mgY1_stdev,mgZ1_stdev,accX2_stdev,accY2_stdev,accZ2_stdev,mgX2_stdev,mgY2_stdev,mgZ2_stdev,accX3_stdev,accY3_stdev,accZ3_stdev,mgX3_stdev,mgY3_stdev,mgZ3_stdev,accX1_median,accY1_median,accZ1_median,mgX1_median,mgY1_median,mgZ1_median,accX2_median,accY2_median,accZ2_median,mgX2_median,mgY2_median,mgZ2_median,accX3_median,accY3_median,accZ3_median,mgX3_median,mgY3_median,mgZ3_median,accX1_min,accY1_min,accZ1_min,mgX1_min,mgY1_min,mgZ1_min,accX2_min,accY2_min,accZ2_min,mgX2_min,mgY2_min,mgZ2_min,accX3_min,accY3_min,accZ3_min,mgX3_min,mgY3_min,mgZ3_min,accX1_max,accY1_max,accZ1_max,mgX1_max,mgY1_max,mgZ1_max,accX2_max,accY2_max,accZ2_max,mgX2_max,mgY2_max,mgZ2_max,accX3_max,accY3_max,accZ3_max,mgX3_max,mgY3_max,mgZ3_max,accX1_mad,accY1_mad,accZ1_mad,mgX1_mad,mgY1_mad,mgZ1_mad,accX2_mad,accY2_mad,accZ2_mad,mgX2_mad,mgY2_mad,mgZ2_mad,accX3_mad,accY3_mad,accZ3_mad,mgX3_mad,mgY3_mad,mgZ3_mad,accX1_accY1_cor,accX2_accY2_cor,accX3_accY3_cor,accX1_accZ1_cor,accX2_accZ2_cor,accX3_accZ3_cor,accY1_accZ1_cor,accY2_accZ2_cor,accY3_accZ3_cor,mgX1_mgY1_cor,mgX2_mgY2_cor,mgX3_mgY3_cor,mgX1_mgZ1_cor,mgX2_mgZ2_cor,mgX3_mgZ3_cor,mgY1_mgZ1_cor,mgY2_mgZ2_cor,mgY3_mgZ3_cor,accX1_accY1_accZ1_fft,accX2_accY2_accZ2_fft,accX3_accY3_accZ3_fft,mgX1_mgY1_mgZ1_fft,mgX2_mgY2_mgZ2_fft,mgX3_mgY3_mgZ3_fft,accX1_accY1_accZ1_entr,accX2_accY2_accZ2_entr,accX3_accY3_accZ3_entr,mgX1_mgY1_mgZ1_entr,mgX2_mgY2_mgZ2_entr,mgX3_mgY3_mgZ3_entr
-659.1904,282.2226,-627.51066,159.2896,-215.68,122.4,-707.31696,558.55382,-286.65486,187.2064,-246.112,175.712,-807.9511,43.32342,-487.00326,147.9104,-71.3792,-0.6272,30.7920314484,30.3133004986,35.0969667217,8.76152520056,4.83358914266,4.77057648508,17.5866787757,15.5110172918,37.000857869,7.52823106978,2.18749902857,6.21632431586,22.7599011116,35.6321344031,35.3845297173,3.6977879658,4.23823540639,6.23859184111,-668.072,282.796,-631.655,161.6,-217.28,120.32,-710.04,560.468,-285.236,186.56,-245.76,173.44,-815.5395,57.523,-472.6585,149.12,-72.64,-3.2,-705.038,227.652,-740.174,136.0,-222.08,118.4,-737.673,518.378,-404.735,162.88,-250.24,168.64,-839.604,-35.197,-586.088,139.52,-76.16,-5.12,-553.88,355.081,-539.667,167.68,-205.44,132.8,-648.369,588.04,-219.539,197.76,-242.88,198.08,-744.139,84.912,-446.764,152.64,-63.68,14.72,11.651,14.213,14.3655,5.12,2.24,1.6,8.6925,11.6815,12.444,4.8,0.64,2.88,10.7665,15.067,10.5225,2.24,3.52,1.28,-9336272.56625,-19759648.7711,-1785386.55444,20642999.4099,10114501.7438,19636493.5876,-8821206.46615,-7989513.27964,-997195.969632,-1719711.9488,-2303967.3344,-528531.1488,972873.9328,1642456.576,-5611.52,-1318861.0048,-2162046.0544,3294.8224,2733150.15083,2689108.82074,2684621.40302,260987.056128,379776.485376,81130.278912,0.109677123795,0.109677123795,0.109677123795,0.0552215376005,0.0534653937903,0.055555936232
-550.29198,227.591,-663.22494,126.0224,-205.3312,132.0512,-627.44722,534.14162,-362.72552,160.5056,-244.8704,195.6608,-718.3909,-38.66546,-575.78022,132.2688,-63.5584,13.1712,116.277269213,84.1777924783,96.2170835828,33.459802902,9.38939330095,8.0626309949,86.2551522538,37.2410612158,95.049285849,26.6713494342,1.27565663092,18.1465857769,96.2481438205,92.6253551506,80.476037027,17.5093063986,8.41712904974,14.2236108833,-561.9625,234.972,-647.7285,136.0,-205.44,132.8,-646.0815,537.3185,-356.484,162.88,-245.12,198.08,-747.677,-22.1125,-586.0575,139.52,-63.68,14.72,-705.038,-38.003,-848.449,54.08,-219.52,118.72,-734.074,428.647,-537.105,79.04,-246.4,173.44,-825.574,-308.294,-736.331,92.48,-76.16,-4.48,-312.686,355.081,-516.243,161.6,-187.52,146.24,-441.03,583.404,-219.539,186.56,-242.88,235.2,-487.329,84.912,-452.803,150.4,-48.32,45.44,88.023,43.2185,50.5385,24.96,3.84,4.48,56.5165,16.714,74.847,20.64,1.28,16.48,60.4205,61.5795,63.745,10.88,6.08,8.0,-6574063.70417,-16871939.6136,997160.504781,17995942.3478,11122068.907,20326679.1386,-7424463.68236,-9590049.70401,1455860.32757,-1308927.2832,-1965290.5984,-427256.5248,819372.6464,1546761.4208,75219.5584,-1352040.7552,-2395639.808,-36121.8048,2473050.83648,2485284.9049,2620268.75665,230258.374656,375146.98752,66863.763456,0.109677123795,0.109677123795,0.109677123795,0.0551492138136,0.0544048000085,0.055517087629
-103.63534,39.49506,-739.991,5.8496,-170.784,129.8624,-290.05134,447.26298,-586.5638,55.36,-233.0368,225.1008,-341.8318,-197.92548,-747.22316,60.5952,-61.824,42.7328,411.208081117,200.448739676,96.719706427,114.465069763,34.1512569608,24.6344879029,312.570566219,97.3515668426,192.716074995,105.02483851,20.6559997521,17.1960223122,350.638174584,115.712994215,112.397985006,68.6199619423,17.8702165628,21.0726460645,-274.073,80.3675,-753.6245,54.08,-187.52,137.28,-418.3075,469.6085,-527.9855,79.04,-242.88,218.24,-451.1255,-232.5015,-744.2,92.48,-57.92,45.44,-570.045,-431.758,-877.241,-218.24,-205.44,64.96,-643.794,226.798,-955.992,-192.96,-246.4,198.08,-751.215,-424.255,-925.126,-63.04,-103.36,14.72,763.842,344.406,-516.243,136.0,-105.92,146.24,399.123,564.372,-314.333,162.88,-168.64,245.12,359.473,31.476,-586.027,139.52,-44.8,63.68,248.087,105.286,79.9405,71.36,17.92,7.68,195.0475,64.7515,133.224,71.04,3.52,16.96,241.2245,97.6,109.251,45.44,5.76,18.24,-3947832.36838,-7807438.76999,1804355.65801,2839492.55111,5763851.90648,10886058.454,-1002053.33326,-12300337.3358,7967571.96778,-244593.3568,-746214.6048,-146767.4624,142660.096,570733.7728,67500.1344,-1140038.5536,-2618263.7568,-136054.272,2335539.9251,2317644.64974,2590007.57851,182823.161856,359381.520384,44376.532992,0.110477123795,0.110477123795,0.110477123795,0.0554008900068,0.0551145750129,0.055483612445
591.84518,-177.1928,-642.95586,-202.3104,-141.5872,22.9888,342.75412,221.1006,-709.79478,-157.5488,-169.2352,179.0592,320.08774,-174.277,-748.09912,-79.552,-127.0016,29.6512,414.156135241,156.542975907,167.976872529,133.926270477,24.2300830407,108.574643976,419.323304986,184.8987634,150.730830893,147.24882126,58.2535020832,75.2465873735,411.495777917,141.749287842,142.582290356,94.6292321854,67.7532015291,45.9963957127,736.026,-243.1155,-689.1475,-218.24,-137.92,64.96,399.123,232.227,-714.6455,-192.96,-168.64,211.52,359.473,-216.062,-789.3095,-63.04,-103.36,47.04,-235.46,-431.758,-877.241,-348.48,-187.52,-140.48,-395.585,-72.102,-955.992,-351.04,-242.88,19.2,-414.922,-424.255,-925.126,-231.68,-242.88,-99.84,1123.193,105.103,-332.084,54.08,-105.92,146.24,1011.197,539.423,-436.394,79.04,-78.72,245.12,900.726,113.887,-426.024,92.48,-44.8,63.68,293.288,64.843,130.9975,111.04,26.56,81.28,406.0465,173.0265,123.9825,126.72,66.88,33.6,354.898,90.402,89.9445,95.04,56.8,16.64,-7882132.06628,54012.9197,-387263.562451,-16855732.4372,-11733908.4494,-9916586.96694,5514392.6692,-8065645.24104,7448856.34437,1370647.3472,912169.0624,820025.1392,444747.8784,-936277.7088,60066.4064,-165812.3264,-1719922.9952,-50688.6144,3057952.44221,2708741.58602,2706696.81823,275450.14272,348786.327552,116993.931264,0.110477123795,0.110477123795,0.110477123795,0.0551145750129,0.0556964400353,0.057155936232
995.05396,-265.66354,-318.67864,-336.4992,-176.6336,-127.488,845.36606,-61.88572,-471.14082,-322.8736,-99.392,32.7488,824.40524,12.97714,-432.29968,-202.208,-219.84,-87.4496,110.020647615,60.5868914305,232.635911553,29.807663165,41.8534795571,66.6367864771,194.766963031,152.130795505,244.232865232,51.8732333968,29.1237975546,101.188181773,184.145338387,102.534978067,249.387128508,50.8676513317,42.5156099333,98.0281972692,1028.1855,-261.9035,-332.084,-348.48,-164.48,-140.48,945.6525,-46.848,-436.394,-351.04,-97.92,19.2,885.4455,52.704,-428.0675,-231.68,-238.72,-99.84,723.643,-380.518,-832.04,-361.28,-252.8,-192.96,399.123,-271.511,-910.73,-365.12,-168.64,-98.56,359.473,-216.062,-879.742,-252.16,-261.76,-262.08,1139.236,-135.298,3.965,-218.24,-105.92,64.96,1047.919,248.331,-158.295,-192.96,-67.2,211.52,1046.333,160.369,-40.26,-63.04,-103.36,62.4,45.6585,46.5125,225.6695,10.08,43.84,45.6,59.109,135.664,230.031,14.08,19.2,87.04,99.0335,59.8105,219.9965,20.48,18.88,85.76,-13180693.2022,-3925714.78531,1394002.88869,-14919442.9864,-17794463.3106,-15719585.799,4013346.14371,-299249.726176,827363.222537,3019748.352,1531232.8704,2328869.9904,2240398.7456,-291036.9792,1113569.3824,1249286.0416,-281419.3664,1141609.472,3696481.07114,3183524.7939,2919936.85942,503295.00672,386930.0736,332609.267712,0.110477123795,0.110477123795,0.110477123795,0.0552048000085,0.0554008900068,0.0567816574442
1021.27786,-230.87402,-32.95708,-350.7136,-232.3328,-192.4224,961.6467,-206.43742,-153.40646,-353.6768,-78.0544,-92.5888,966.54988,74.43342,-114.2713,-245.8496,-241.9904,-221.2288,46.0930415182,76.5017561313,141.600125028,6.13415544635,23.5087393996,16.1997692033,38.8985042783,68.1003107074,135.082886781,7.19951927284,10.8028966782,46.7908989715,31.3392944596,27.9143899228,135.725362573,7.0272,12.6223333754,61.1467873446,1025.044,-193.614,-37.82,-349.12,-248.32,-192.96,962.8545,-231.9525,-161.04,-351.04,-78.72,-98.56,961.482,67.466,-43.554,-248.96,-238.72,-262.08,950.258,-368.806,-332.084,-361.28,-258.24,-216.96,899.018,-285.724,-436.394,-365.12,-97.92,-136.0,869.799,37.027,-430.111,-253.12,-261.76,-275.84,1139.236,-118.218,156.953,-341.76,-164.48,-140.48,1047.919,-2.867,0.366,-345.92,-67.2,19.2,1046.333,160.369,14.762,-231.68,-226.24,-99.84,35.746,49.5625,113.46,2.88,7.2,9.28,34.1905,33.184,131.821,2.56,9.92,36.16,10.2785,14.091,41.48,4.16,8.64,13.76,-11853158.0974,-9896269.8567,3598063.59266,-1954194.24046,-7521728.52744,-5477209.00644,460729.639449,1265521.12715,-436716.623632,4068497.8176,1379839.5904,2973069.1072,3372178.1248,1625304.9856,2737192.1408,2246917.7344,361333.76,2650838.9376,3376275.3964,3045937.37466,2918999.0194,644572.981248,426331.133952,515673.587712,0.110477123795,0.110477123795,0.110477123795,0.0552048000085,0.0549595287877,0.0556964400353
988.5965,-182.81944,72.3338,-343.8016,-253.76,-210.528,938.34226,-236.009,-39.34622,-347.8464,-68.6272,-135.7568,964.59788,67.30008,-9.54406,-248.8128,-228.0832,-273.1712,24.8544879893,33.2499153636,78.3937692682,3.0126874116,3.58970973757,11.0076744138,24.3362009022,32.5210537492,41.5653274696,1.2117652578,9.46382566196,8.97976334655,10.24085063,12.1146985333,10.0094826208,2.77660442987,4.5234736387,5.44812945514,983.625,-180.1635,95.099,-342.08,-253.44,-215.04,935.2825,-247.904,-30.256,-347.52,-67.2,-136.0,962.9765,68.198,-8.6925,-248.96,-226.56,-274.56,950.258,-309.819,-148.657,-349.12,-258.24,-227.2,899.018,-285.724,-166.896,-351.36,-97.92,-146.24,950.746,40.321,-43.554,-253.12,-238.72,-280.64,1058.472,-118.218,156.953,-337.28,-248.32,-192.96,1008.757,-164.822,0.366,-345.92,-58.24,-98.56,995.947,103.212,14.762,-244.8,-223.04,-262.08,8.5705,10.736,18.8795,0.64,3.52,11.52,7.3505,13.359,9.333,0.96,5.28,3.2,5.856,5.8255,3.8125,2.56,3.52,3.84,-9060724.6761,-11039191.8777,3249045.62916,3481972.46715,-1893015.62361,-464209.827492,-595043.956865,409675.889651,-33716.736363,4361693.696,1193659.5968,2837616.8448,3618561.7408,2360757.3504,3397842.5344,2671903.5392,462500.5568,3114404.864,3071541.15474,2823336.34821,2806263.8719,681176.543232,432925.16352,565830.340608,0.109677123795,0.109677123795,0.109677123795,0.0543324762216,0.0544048000085,0.0556964400353
985.49892,-171.35388,97.62806,-338.816,-257.4144,-222.368,934.38824,-245.9215,-25.77616,-345.8944,-62.208,-143.8976,963.81464,68.87998,-6.44892,-248.512,-223.9488,-280.064,5.00311632421,12.0592593233,14.9835183471,2.9772040575,2.19482679043,9.44715660927,7.08300480181,8.33651317338,9.25279850718,2.13019075202,3.3304606288,4.95181363139,3.9801097209,5.33231687539,3.71333290099,2.22163903459,1.79355361225,4.95741868315,986.004,-170.007,103.395,-337.28,-258.24,-225.6,934.9775,-247.721,-22.204,-347.52,-62.08,-145.6,963.068,69.5705,-5.917,-247.68,-224.0,-280.64,975.146,-203.313,54.412,-342.08,-261.44,-233.28,913.536,-263.825,-58.743,-349.12,-70.4,-148.8,954.406,55.144,-16.409,-253.12,-226.56,-285.76,1003.633,-154.33,118.157,-335.36,-253.44,-203.52,962.275,-218.563,-14.823,-341.76,-58.24,-130.24,974.597,79.3,-0.183,-246.08,-220.48,-268.16,2.8975,8.418,7.503,1.92,0.96,5.12,3.0805,3.5075,4.209,1.6,2.56,3.04,1.891,3.111,2.562,1.6,0.96,2.88,-8443946.228,-11488686.3856,3319698.38085,4809056.21463,-1205455.91164,-311157.688981,-833035.548426,316098.473712,-22019.356111,4360655.7696,1075970.8672,2782800.1792,3766117.376,2488307.9168,3479818.752,2862467.1744,447152.5376,3135738.5728,3031489.42303,2803285.37498,2801348.29263,691826.737152,432778.32192,571139.555328,0.109677123795,0.109677123795,0.109677123795,0.0550422512259,0.0544048000085,0.055483612445
984.99994,-155.91478,106.6585,-334.7456,-260.4416,-230.0288,933.85266,-243.57422,-16.97264,-343.2768,-63.0592,-148.1984,962.42506,69.95114,-2.2631,-249.0496,-222.6368,-282.6624,5.76791963332,10.2698893476,6.67417221309,2.70761604368,2.69761328585,3.83004576474,3.51081174437,7.18493507358,3.59737765468,1.81562709828,2.00597890318,1.6512,2.48554483693,4.71729703118,3.01688634357,2.09841936705,2.30649642532,2.69746144365,986.004,-157.075,106.75,-335.68,-260.8,-230.72,934.032,-243.024,-17.019,-344.32,-63.04,-148.48,962.4275,70.089,-2.074,-247.68,-223.84,-282.56,964.959,-176.473,93.696,-337.28,-265.28,-235.84,926.407,-259.738,-22.814,-347.52,-65.92,-150.4,956.48,58.865,-8.601,-251.2,-226.24,-285.76,1006.439,-125.843,136.823,-329.28,-256.32,-225.6,942.938,-230.153,-7.076,-340.48,-59.52,-145.6,967.033,79.3,4.026,-246.4,-220.16,-278.08,2.2265,7.686,3.355,1.6,2.56,3.84,2.135,5.673,2.257,1.44,1.28,1.6,1.342,2.6535,1.7385,1.28,2.4,2.56,-7677578.14352,-11372562.3255,3366179.94818,5251524.28377,-792438.843066,-108950.883721,-832657.029701,207224.596086,-7697.722004,4358808.3712,1082395.8528,2772450.7136,3850156.8512,2543589.0688,3519746.1504,2995610.624,467330.7648,3146559.1808,3018280.86043,2795322.45589,2793593.43646,698480.910336,431364.7104,574523.639808,0.109677123795,0.109677123795,0.109677123795,0.0554732137938,0.0552048000085,0.0561442062268
987.28012,-140.7819,104.50032,-330.7776,-265.2608,-228.9664,936.19262,-235.37948,-12.02188,-340.7232,-64.896,-149.76,961.85288,74.41756,-0.04758,-248.1216,-223.3664,-280.9792,5.47571881177,11.5536270569,7.11714623832,3.62120121507,3.20920914868,4.09561998237,3.84745313105,7.15719464941,4.07061259095,2.80912615594,1.59871948759,1.38453168978,2.80991823824,7.50072787711,2.56937590158,2.05188631264,2.39422451746,2.47491401063,987.285,-142.4655,104.798,-329.28,-265.28,-227.52,936.2585,-235.826,-12.322,-342.4,-64.96,-150.08,962.0615,73.749,-0.61,-247.04,-224.0,-280.64,964.959,-166.408,86.254,-337.28,-269.76,-235.84,928.725,-251.93,-20.862,-344.32,-68.48,-151.36,954.162,58.011,-4.026,-251.2,-227.2,-285.44,1006.439,-104.432,136.823,-326.4,-260.8,-223.68,946.842,-223.87,-3.66,-336.64,-62.4,-146.88,966.85,97.783,6.161,-246.08,-220.16,-278.08,2.806,6.3135,2.6535,1.28,3.84,3.2,2.8975,5.551,3.2025,1.92,1.28,0.64,1.525,3.6295,2.1655,0.48,2.24,1.92,-6948707.74443,-11017445.7397,3578994.91513,5157382.95772,-562698.944826,-2390.709011,-737903.115424,142304.573277,13.168619,4386585.8048,1105530.4704,2771062.272,3787438.8992,2551235.3792,3485747.6096,3036249.6,486004.3264,3137991.68,3017028.05748,2796261.73549,2792309.08955,696728.733696,428232.634368,571266.766848,0.109677123795,0.109677123795,0.109677123795,0.0555894114159,0.0544771237955,0.0550422512259
988.83318,-138.77256,105.46412,-329.0368,-267.0464,-228.2368,936.44394,-237.48764,-11.33502,-340.3264,-64.384,-149.664,962.2018,76.22072,2.4827,-246.5344,-223.6288,-282.8352,5.97990302159,32.4953474615,12.239876654,3.5010749435,3.06949230981,6.42700223744,7.1683301749,18.6533234838,8.82723486147,2.76183544767,4.0029429174,1.96037547424,4.96169665336,11.5918249763,4.2842545641,1.08816939858,2.74779958512,3.66257299722,989.176,-138.592,104.127,-328.64,-266.56,-227.52,937.204,-231.434,-9.9125,-342.4,-65.44,-150.24,962.275,76.7075,1.769,-246.4,-224.32,-282.56,967.338,-211.121,80.093,-338.56,-269.76,-238.4,910.913,-287.005,-34.892,-345.6,-68.48,-151.36,949.831,48.556,-4.026,-249.6,-227.2,-293.12,1000.827,-51.179,133.468,-325.12,-257.92,-219.52,950.624,-202.886,2.684,-336.64,-55.04,-145.6,974.658,97.783,12.871,-245.44,-216.32,-278.4,3.233,10.858,4.941,2.24,1.92,4.8,4.1175,5.978,3.904,3.2,1.44,0.8,3.0195,5.9475,3.172,0.64,0.64,1.92,-6857710.21314,-11116183.9371,3667162.53289,5213600.80807,-529252.773536,119680.86723,-746831.476316,142095.181444,9812.697473,4392926.8224,1095359.2832,2756531.8144,3755746.0992,2546593.4848,3486533.5296,3046969.5488,482163.712,3162090.0864,3028239.24994,2801800.09831,2795476.22867,695202.054144,427182.495744,572420.849664,0.109677123795,0.109677123795,0.109677123795,0.0547894114159,0.0544048000085,0.055483612445
986.73356,-150.91888,115.30464,-332.7488,-262.0288,-229.5936,932.28862,-252.77912,-16.13816,-344.1792,-59.6544,-147.6416,963.00334,67.90276,3.38062,-249.4144,-217.472,-287.8976,9.6609670099,38.2234777825,15.7312486418,4.47650606612,4.88390034296,6.00892860999,9.07247067317,20.9021992954,10.8305918977,3.5703511536,4.99736737093,2.17777809705,7.46774955287,16.3536135855,5.98908288769,3.70597580132,6.016,4.51117836491,986.8885,-155.2145,117.181,-333.12,-257.92,-229.44,931.714,-254.248,-13.542,-342.72,-57.28,-145.92,962.6105,68.4725,4.3615,-249.6,-216.32,-285.76,967.033,-211.914,80.093,-338.56,-269.44,-238.4,910.913,-287.005,-39.467,-350.4,-68.48,-151.04,949.831,18.056,-12.749,-256.0,-227.2,-293.76,1007.171,-51.179,148.169,-325.12,-257.92,-219.52,950.624,-202.886,2.684,-338.88,-55.04,-145.6,986.797,93.452,13.054,-245.44,-209.28,-281.28,8.052,19.642,11.0715,3.52,0.0,3.84,5.4595,14.762,7.8995,2.88,1.28,0.32,5.3985,11.712,3.9345,3.2,5.44,4.48,-7436228.50202,-11778230.0656,3268086.40663,5685320.80056,-749654.811113,162906.351181,-888729.362898,213113.566037,14235.247371,4358518.3744,1026010.624,2711219.8144,3820573.2864,2540546.3552,3590987.4688,3007756.4928,440879.616,3129584.64,3034549.88249,2801868.92423,2797070.17,696522.227712,431575.425024,577370.75712,0.109677123795,0.109677123795,0.109677123795,0.0548229526316,0.0551145750129,0.0556964400353
990.1276,-228.13024,138.33946,-334.9184,-258.368,-224.9408,931.17232,-299.90528,-52.6247,-345.7408,-56.288,-144.8576,970.26478,47.82278,-7.90072,-249.6384,-210.272,-296.1792,23.7581523238,154.536095123,34.8884230198,1.78040822285,0.96,5.1715049415,15.4946082589,75.6390714562,61.6668936763,3.02440462901,2.1884350573,3.4115301904,19.3221714683,23.1308637576,20.4518117496,3.6258358264,3.10465972371,7.34332999122,985.4855,-169.946,129.9605,-335.04,-257.92,-227.2,927.444,-271.9075,-28.6395,-345.92,-56.96,-145.6,963.007,52.643,-2.1655,-249.6,-210.56,-293.76,957.944,-740.235,104.554,-338.56,-260.48,-233.28,911.523,-513.681,-219.112,-350.4,-60.48,-148.16,947.025,-12.688,-75.945,-256.0,-216.32,-309.44,1070.977,-107.97,290.36,-332.8,-257.6,-217.6,978.623,-235.765,-2.684,-341.44,-52.16,-134.72,1033.767,88.145,13.054,-245.12,-205.12,-285.76,12.2,30.622,15.311,1.6,0.0,3.52,9.5465,18.4525,13.298,2.24,0.96,1.6,8.0825,13.2065,8.479,2.88,1.6,2.88,-11411077.2132,-13984089.7837,2306776.29683,6869173.37877,-2472646.87103,-396915.036436,-1778228.07976,1006491.42206,-1854.21151,4326645.3504,973149.7984,2624914.432,3766946.816,2503981.2608,3696220.16,2905708.3392,407457.6896,3113164.1856,3231590.80031,2908675.75004,2835269.52823,688660.672512,431143.016448,582997.420032,0.109677123795,0.109677123795,0.109677123795,0.0551145750129,0.0549595287877,0.0551145750129
963.2876,-481.73408,230.8362,-371.552,-176.8576,-233.088,855.35542,-496.0703,-222.78664,-354.3872,3.2448,-91.2512,935.35692,-110.31118,-171.03058,-273.4976,-163.3536,-273.6128,101.518411693,232.889040925,86.5152770193,44.4207605518,126.267968552,30.1341470097,127.379253705,173.010301822,154.508662056,19.6096261096,84.8720601904,72.8309696939,87.72015749,171.598717767,179.261382106,33.2623608639,60.260214064,45.2586786833,993.019,-599.142,250.344,-336.64,-257.6,-220.96,912.194,-519.6285,-228.75,-347.52,-52.16,-134.72,962.519,-38.186,-94.245,-257.76,-194.24,-296.64,635.498,-775.981,104.554,-449.28,-260.48,-296.64,473.848,-708.637,-493.673,-384.32,-60.48,-147.2,659.41,-476.654,-509.228,-332.16,-210.56,-309.44,1070.977,-123.647,361.913,-332.8,92.8,-203.84,978.623,-235.765,-19.459,-322.56,194.24,77.12,1033.767,64.355,12.566,-245.12,13.76,-124.8,27.9075,115.656,89.8225,3.84,2.88,7.52,32.9705,160.4605,157.319,6.08,8.32,12.48,31.0795,94.7025,95.8615,11.36,15.68,8.8,-23061278.7202,-20584956.4053,-4530502.88766,11077051.021,-8787927.71753,-7365534.18304,-6414387.97357,6793316.70067,2458470.84709,3068769.9968,-66322.944,2136940.544,4373549.568,1611042.7136,3672675.1232,1880477.4912,293226.5984,2367890.2272,3855912.78549,3292150.46847,2956764.51781,727453.157376,440459.255808,549405.978624,0.109677123795,0.109677123795,0.109677123795,0.0544048000085,0.055517087629,0.0562165300137
627.31546,-736.0138,200.18492,-332.192,67.5968,-266.816,482.8272,-593.79352,-495.96294,-292.5696,147.3792,66.6624,635.40528,-400.01238,-479.79184,-288.4672,-19.7184,-157.0432,339.42415725,95.1085075427,122.104897498,86.1413194234,190.712929372,36.3880947564,330.363887178,79.9032100297,151.512600729,83.1291030857,104.540785454,122.222967442,287.856946039,172.023273242,184.570013179,32.9630575669,110.466816001,98.825026738,644.831,-728.9805,221.2775,-322.4,136.64,-276.48,453.0775,-609.6645,-493.673,-322.56,194.24,77.12,648.2775,-476.349,-508.2215,-290.56,13.76,-124.8,82.167,-937.631,0.61,-449.28,-258.56,-309.44,-49.105,-708.637,-692.899,-384.32,-60.48,-134.72,174.826,-588.284,-713.7,-332.16,-183.36,-297.6,1051.274,-518.317,361.913,-176.96,294.4,-203.84,958.859,-438.102,-238.388,-149.44,241.92,229.76,1031.754,-63.684,-112.545,-220.48,129.92,-17.92,346.602,74.481,97.1425,65.44,134.08,28.32,323.483,64.9345,158.295,61.76,47.68,114.88,270.23,96.4105,150.609,30.08,98.56,87.04,-21975602.5762,-15396201.038,-10422727.9881,8278076.42405,-9529956.55496,-12724186.9722,-6947861.016,14285089.1353,11155499.8073,-522481.152,-1816315.4944,338087.5264,4387155.456,-512528.7936,2315866.5216,-1189428.6336,1109103.0016,700122.112,3343436.9852,2910518.92923,2821409.10426,693682.415616,433617.457152,393961.721856,0.109677123795,0.109677123795,0.109677123795,0.0552048000085,0.0554732137938,0.0551145750129
169.12616,-870.2382,23.78634,-209.4464,267.0976,-265.0112,42.31936,-488.61366,-702.88958,-171.1424,230.496,214.8416,239.50674,-562.47368,-691.18368,-237.7984,106.944,-35.2576,196.348945699,90.0120869735,89.1789945186,55.9974121459,46.1468599391,26.1260636637,183.993586641,63.7012954869,88.7405074723,63.992469637,11.361442162,54.3934448756,173.804152609,32.8360787765,69.9936037485,46.2893307517,40.4048377302,42.8612109283,74.2065,-858.941,0.061,-176.96,294.4,-251.52,-51.24,-460.001,-696.681,-149.44,229.76,229.76,167.9635,-571.326,-708.942,-220.48,129.92,-17.92,-11.468,-1037.305,-90.158,-311.04,180.48,-309.44,-128.161,-676.612,-839.36,-322.56,194.24,77.12,79.666,-608.109,-781.166,-320.64,13.76,-124.8,654.164,-671.0,221.918,-157.12,309.44,-234.24,432.307,-396.195,-477.508,-109.76,241.92,267.52,637.145,-451.461,-507.215,-188.16,139.2,4.8,75.1215,55.632,59.6885,19.84,15.04,17.28,69.113,25.254,44.713,39.68,8.64,35.68,79.178,17.385,45.14,30.72,9.28,19.84,-6765893.03858,-1573144.02985,-6512114.38265,1044369.54621,-755342.381939,-7684569.78717,-722338.499872,16950784.9766,19537863.0983,-2668096.9216,-1959943.168,-1183251.2512,2846512.7424,-1664848.0768,516913.152,-3480834.048,2487190.016,-103223.1936,2523275.85014,2341123.11384,2662980.58439,574163.017728,407273.416704,224521.598976,0.109677123795,0.109677123795,0.109677123795,0.0515894114159,0.0549595287877,0.0557687638222
